gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,logFC_KO,padj_KO,significant
ENSG00000021776.11,AQR,-0.11776229053025868,0.5190607861559996,-0.2520732423793837,0.2817661072533622,Not significant
ENSG00000135482.7,ZC3H10,0.2623119749961371,0.5193554600708592,0.32207384891143714,0.700671691506245,Not significant
ENSG00000087302.9,RTRAF,-0.13041044599066892,0.5198795567662996,-0.08169916410707427,0.8061333994383839,Not significant
ENSG00000073969.19,NSF,-0.1101965015379567,0.5198927650176031,0.4727871586701194,0.15524802233497986,Not significant
ENSG00000168067.12,MAP4K2,-0.14280372225352173,0.5200306712286701,-0.4796907906003936,0.26205912281418803,Not significant
ENSG00000243927.7,MRPS6,0.17430780195055495,0.5200306712286701,0.0875135971886287,0.7773981792211054,Not significant
ENSG00000114383.10,TUSC2,0.19363083120762836,0.5201787969648417,-0.5394991264822563,0.07051878063588518,Not significant
ENSG00000250988.9,SNHG21,-0.9954202499319228,0.5203574014595834,-0.10580380370221185,0.8833629479539467,Not significant
ENSG00000182568.18,SATB1,-0.1352836995637179,0.5203849138910956,-0.1423763728700118,0.45392422117347175,Not significant
ENSG00000120063.10,GNA13,-0.09599896323034995,0.5203849138910956,0.2026859239560276,0.4526164497962614,Not significant
ENSG00000106615.10,RHEB,0.13341591460159669,0.520415084055212,0.4556897217341674,0.12977543532807193,Not significant
ENSG00000290873.2,LINC03009,-0.7932632132178127,0.5209665480692891,0.3460117035496443,0.6543502443949344,Not significant
ENSG00000120158.12,RCL1,-0.21410562787295345,0.5209665480692891,-0.3775429848823786,0.44850868944667033,Not significant
ENSG00000173214.7,MFSD4B,-0.3677277614685247,0.5210193538068135,0.17482451271395305,0.7478808901724876,Not significant
ENSG00000171456.22,ASXL1,0.1005295808729932,0.5210193538068135,0.2070957283792072,0.4668837700418008,Not significant
ENSG00000232931.7,NA,0.6068657911639609,0.5210193538068135,-0.34283758035175294,0.16514237021024936,Not significant
ENSG00000143190.23,POU2F1,-0.17015535330477613,0.5211435806759316,0.04488056133123586,0.9145412339616932,Not significant
ENSG00000164751.15,PEX2,0.15252243679746486,0.5211435806759316,0.2852722430070097,0.3569190797522753,Not significant
ENSG00000163539.19,CLASP2,0.14015949431026162,0.5211644951343328,0.13247340553240725,0.760541137577351,Not significant
ENSG00000146476.11,ARMT1,-0.18020512798504784,0.5213188493536882,0.3715284692621421,0.5133052377546141,Not significant
ENSG00000135953.11,MFSD9,-0.2768810384101795,0.5216107626064231,-0.5968442809395653,0.3926471197505008,Not significant
ENSG00000243749.2,TMEM35B,0.22987821798579092,0.522156830506457,0.09079201597189128,0.8151637718755038,Not significant
ENSG00000172534.14,HCFC1,-0.11036906154155138,0.5224397053797842,-0.18485620008884465,0.4945939086238651,Not significant
ENSG00000142089.17,IFITM3,-0.4372011073909663,0.5225224825345512,1.3528915927687937,0.11115185383003934,Not significant
ENSG00000260260.4,SNHG19,-1.484211876819863,0.5225224825345512,-1.0128866167387918,0.04519067594614992,KO only
ENSG00000050393.12,MCUR1,-0.18157472647419157,0.5225224825345512,0.17773076983056196,0.6797098260857694,Not significant
ENSG00000133393.13,CEP20,0.14759392137075147,0.5225224825345512,0.619954040909729,0.01758007527810318,KO only
ENSG00000104375.17,STK3,1.1488507518316826,0.5225224825345512,1.3946102191192775,0.09860546424389847,Not significant
ENSG00000213468.8,FIRRE,1.9450737738429864,0.522873780246342,-0.02363211479895875,0.9847675104197074,Not significant
ENSG00000128590.5,DNAJB9,-0.17414958222369709,0.522873780246342,0.0329458771354275,0.9540693792963132,Not significant
ENSG00000231607.16,DLEU2,0.3282183332411987,0.5230552141541115,-0.0920691679255112,0.8427200982196779,Not significant
ENSG00000273344.3,PAXIP1-DT,0.6133255813832686,0.5234420857651928,0.4960093508939733,0.4341927554712515,Not significant
ENSG00000120699.14,EXOSC8,0.238142130202888,0.5237295731746434,-0.24187153344731804,0.5256575263557091,Not significant
ENSG00000079805.19,DNM2,0.10074646980881698,0.5237295731746434,-0.5679008405091391,0.2175493359550318,Not significant
ENSG00000163466.16,ARPC2,0.08733759378044463,0.5237295731746434,0.1288378246661738,0.4041765448061632,Not significant
ENSG00000254093.9,PINX1,-0.26558662683580564,0.5237295731746434,-1.2505362172198868,0.17222961213339444,Not significant
ENSG00000169045.19,HNRNPH1,0.10847948400533304,0.523966805133538,-0.1965752376186855,0.2691003194255278,Not significant
ENSG00000108406.10,DHX40,-0.148102845097286,0.523966805133538,-0.2264156107888682,0.4769551522347099,Not significant
ENSG00000117899.11,MESD,0.1116428878461457,0.523966805133538,-0.2896561558382775,0.25060346531284167,Not significant
ENSG00000170266.16,GLB1,0.14197748544272062,0.5244805411016354,0.14628246336196413,0.7182685388565111,Not significant
ENSG00000289353.1,NA,-0.415185993516741,0.5249155271386344,0.13084307360334682,0.7754857417956482,Not significant
ENSG00000148110.17,MFSD14B,0.12599037755661271,0.5250504408813326,0.05094437401433172,0.9050918512853684,Not significant
ENSG00000105887.11,MTPN,-0.10942283237062886,0.5250504408813326,0.14308023709602255,0.4364708274335254,Not significant
ENSG00000132819.17,RBM38,0.13587350880419255,0.5250504408813326,-0.08656696444267836,0.7977750415774472,Not significant
ENSG00000144362.12,PHOSPHO2,-0.9190249871507202,0.5250504408813326,-0.6374358379498466,0.4868179189256705,Not significant
ENSG00000204356.14,NELFE,0.15840073178878322,0.5250504408813326,-0.11999719499884776,0.8027705707842792,Not significant
ENSG00000145390.12,USP53,0.3954497926717074,0.5250504408813326,0.3053191399652181,0.3665762190679963,Not significant
ENSG00000240509.1,RPL34P18,-1.381708526758673,0.5252465388267014,-0.4628919026347769,0.16763393337355567,Not significant
ENSG00000162946.24,DISC1,0.3477829551371762,0.5252788286285621,0.8343278230498983,0.19046836558631447,Not significant
ENSG00000151131.11,NOPCHAP1,0.22099364933845525,0.5252788286285621,0.08099444791594222,0.9017710812773886,Not significant
ENSG00000137074.20,APTX,0.1663690696242282,0.525399317463504,0.08834836658759039,0.8724198138191572,Not significant
ENSG00000087263.17,OGFOD1,0.11605570022477056,0.5256450642627313,0.06514558542626527,0.8858495441578743,Not significant
ENSG00000104998.4,IL27RA,-0.1624230296630494,0.5257181271112615,-0.38856905875710207,0.1665908327776021,Not significant
ENSG00000100568.11,VTI1B,0.11707055138722416,0.5260020011658716,0.2532102135338622,0.4285723659704218,Not significant
ENSG00000234684.9,SDCBP2-AS1,-0.5737879676522705,0.5260020011658716,-0.31194218960989906,0.7025699824055888,Not significant
ENSG00000001631.17,KRIT1,0.19148738050785444,0.5261683472893746,0.159693280846349,0.502710307263261,Not significant
ENSG00000177082.13,WDR73,0.2461645198607379,0.5261891261720174,-0.4052069666462637,0.500380225900921,Not significant
ENSG00000186462.9,NAP1L2,-1.118204185607483,0.5261891261720174,-0.28883845204499004,0.6259286506123047,Not significant
ENSG00000310537.1,NA,-1.9158990151446535,0.5261891261720174,0.4907943462830366,0.5391637498641725,Not significant
ENSG00000135315.12,CEP162,0.4082101948220751,0.5261891261720174,-0.251605049764812,0.530531889976814,Not significant
ENSG00000281501.1,NA,-1.190817113995677,0.5261891261720174,0.110157037401686,0.870351132282784,Not significant
ENSG00000144381.18,HSPD1,-0.15042267010041704,0.5261891261720174,0.14830169487341532,0.4916398295613276,Not significant
ENSG00000173867.10,NA,-2.4173320936767304,0.5261891261720174,-0.03982212484088897,0.9753717189880268,Not significant
ENSG00000112695.13,COX7A2,0.15667968066173976,0.5261891261720174,0.28587788716382423,0.1746847061408207,Not significant
ENSG00000290854.2,NA,-0.6732273111396935,0.5261891261720174,0.28018088687778725,0.7240814968848408,Not significant
ENSG00000177932.7,ZNF354C,0.3641428002394258,0.5261891261720174,-0.1807937969872659,0.7735910108028478,Not significant
ENSG00000110025.13,SNX15,0.1906418403053571,0.5264796528498875,0.1787360968515485,0.7971602306990149,Not significant
ENSG00000154328.16,NEIL2,-0.2759456078763114,0.5267925000183448,0.8783414397935106,0.39392375753703857,Not significant
ENSG00000129187.15,DCTD,0.11687528001977344,0.5270165011825565,-0.30677597700130094,0.55160641896819,Not significant
ENSG00000196967.11,ZNF585A,0.20978059163043544,0.5270387114796741,0.05797653451549045,0.93205219680977,Not significant
ENSG00000177479.20,ARIH2,-0.10762075027647934,0.5272556186146499,-0.05637316755859253,0.8712672974604213,Not significant
ENSG00000228863.9,NA,-1.4209829972859276,0.5273201982523806,-0.0901726556603459,0.939280926010174,Not significant
ENSG00000073111.15,MCM2,-0.20516838233489065,0.5277437100464359,-0.17940808623826185,0.6213388588907734,Not significant
ENSG00000213639.11,PPP1CB,-0.08738019603318818,0.5277775594220301,0.28168645300663897,0.16652645197570357,Not significant
ENSG00000293311.2,SMPD4BP,0.3845901668799261,0.5280566070608873,0.2512641989099476,0.5591131325982299,Not significant
ENSG00000205476.9,CCDC85C,0.344064393080648,0.5280566070608873,-0.5907877485563005,0.5067217652955911,Not significant
ENSG00000048162.22,NOP16,-0.32543690313299073,0.5284104724714092,-1.361087323784251,0.01216702666695081,KO only
ENSG00000126457.22,PRMT1,0.134582134517872,0.5288225496214347,-0.34879371025615186,0.32859385941568164,Not significant
ENSG00000148399.13,DPH7,0.3671795666543403,0.5288479215497887,0.0645080200249751,0.9355181823847528,Not significant
ENSG00000189298.14,ZKSCAN3,-0.36583477320015706,0.5288479215497887,0.6565805845361479,0.44874052094469286,Not significant
ENSG00000104522.16,GFUS,0.20094436767054463,0.5288955542555724,-0.3227671734740684,0.7422055532915579,Not significant
ENSG00000124193.16,SRSF6,0.11510387381571932,0.5291923327343081,0.1107725088927995,0.6927295282284675,Not significant
ENSG00000156858.12,PRR14,-0.16773650493995612,0.5291923327343081,-0.4963433112964774,0.541698855066096,Not significant
ENSG00000250903.12,GMDS-DT,0.4400029498467703,0.5291923327343081,0.16353446926398,0.852071193238945,Not significant
ENSG00000086712.13,TXLNG,0.19204307098535023,0.5291923327343081,-0.7698680867403516,0.03097323088470604,KO only
ENSG00000248275.5,TRIM52-AS1,-0.33888744828128603,0.5291923327343081,-0.1865352176196872,0.7476028213712275,Not significant
ENSG00000198841.4,KTI12,0.1989168741020197,0.5297370224693769,0.4761944515961243,0.7416515519277131,Not significant
ENSG00000141452.11,RMC1,0.15555181174671248,0.5297483123155365,0.4843129453697439,0.3412774290621451,Not significant
ENSG00000107960.12,STN1,-0.14286346360478996,0.5301294469810485,0.5944101048856554,0.08050030909326612,Not significant
ENSG00000115085.16,ZAP70,0.10927422095829106,0.5303679639977549,-0.36705557620811,0.11058056103641732,Not significant
ENSG00000154370.16,TRIM11,-0.17567741231785527,0.5305989979847017,-0.3532077380292304,0.21777606923768247,Not significant
ENSG00000048740.19,CELF2,0.086760655165096,0.530803508464912,-0.19704048962249077,0.22388337534667385,Not significant
ENSG00000213015.9,ZNF580,0.24283778717693652,0.5313349619249232,0.28975622313324234,0.717120016239908,Not significant
ENSG00000290931.2,NA,-0.8075377419485047,0.5313349619249232,0.9190505704846264,0.32384249375682744,Not significant
ENSG00000184220.12,CMSS1,-0.22133347437141684,0.5317450847307994,-0.15268197105087292,0.8074686802929428,Not significant
ENSG00000196670.14,ZFP62,-0.208581365625559,0.5317450847307994,-0.00115897382614739,0.9979090697685292,Not significant
ENSG00000095787.26,WAC,0.10494884044017966,0.5319039646811399,0.06889686952899624,0.7545492504696946,Not significant
ENSG00000197978.10,GOLGA6L9,1.2414105941540037,0.532143415236631,0.6910032455226512,0.42085740647600994,Not significant
ENSG00000213341.11,CHUK,-0.1276146750882089,0.532143415236631,-0.2869697958721508,0.37086277953200897,Not significant
ENSG00000163006.12,CCDC138,-0.536281542693812,0.532143415236631,-0.11158872488816866,0.8894675758870846,Not significant
ENSG00000095380.11,NANS,0.1583024307563314,0.532143415236631,0.06014838973703029,0.946415262175632,Not significant
ENSG00000119844.17,AFTPH,0.1489038447287328,0.532143415236631,0.02823697475168977,0.9367498697786604,Not significant
ENSG00000072401.15,UBE2D1,0.27427490138186383,0.532143415236631,0.06261700258869056,0.8950920390462412,Not significant
ENSG00000109107.14,ALDOC,0.1687486433112671,0.5321903501306343,1.3458924391508276,0.00835692854203104,KO only
ENSG00000170325.16,PRDM10,-0.2473999757979541,0.5321903501306343,0.18120506540183537,0.7930755376062623,Not significant
ENSG00000182552.15,RWDD4,0.18654636928931023,0.5321903501306343,0.19459959718375855,0.6253825867559456,Not significant
ENSG00000172086.9,KRCC1,0.14248512706671382,0.5321903501306343,0.5914230925150578,0.01592240770166798,KO only
ENSG00000134046.12,MBD2,0.1480060854247843,0.5322256950228409,-0.06821583909983901,0.7830356424399817,Not significant
ENSG00000304140.1,NA,-1.5349170954727722,0.5322751554715409,0.357054460787894,0.7415277432778251,Not significant
ENSG00000182463.17,TSHZ2,1.6494134173685584,0.5324239141458892,0.6544535267611941,0.08531100481691972,Not significant
ENSG00000156398.13,SFXN2,0.2822866091596567,0.5324255688431371,0.01995280518105436,0.9816715172815416,Not significant
ENSG00000172301.11,COPRS,0.3020779560311609,0.5324255688431371,-0.49508915628127553,0.35391206098779293,Not significant
ENSG00000125843.12,AP5S1,-0.15116124274266562,0.5324521972125363,0.01736505896576444,0.9873962123991218,Not significant
ENSG00000111412.6,SPRING1,-0.10796407574620144,0.5327087235457505,-0.08674247480847998,0.8497039848998585,Not significant
ENSG00000280347.1,NA,0.35293558172472594,0.5327087235457505,0.31696850797636766,0.7351007817326922,Not significant
ENSG00000271425.9,NBPF10,0.8807820941253179,0.532867701757784,0.2674240638677245,0.7087756056989823,Not significant
ENSG00000129810.15,SGO1,0.18426181270667225,0.5328833490730767,0.3100577111375591,0.3699814120233322,Not significant
ENSG00000132773.12,TOE1,0.2306498742222512,0.5329370399363553,0.17132896745693907,0.8095284039193495,Not significant
ENSG00000235652.12,EPM2A-DT,1.0957869153346582,0.5329370399363553,-0.6472093682228033,0.42446578952156544,Not significant
ENSG00000086475.15,SEPHS1,0.11024550516833072,0.533240824661796,0.07726849731292883,0.8646666727952093,Not significant
ENSG00000003393.16,ALS2,0.20438007614732712,0.5333082127280361,-0.0207336647458701,0.9765518226444316,Not significant
ENSG00000260948.1,NA,-1.585605747036867,0.5333082127280361,-0.16707110928289867,0.907810140671671,Not significant
ENSG00000182154.8,MRPL41,-0.20420671197232884,0.5334318749291037,-0.3962106645730604,0.48215362008182,Not significant
ENSG00000149089.13,APIP,-0.17989475061295865,0.5334711023948395,0.9188025475085252,0.02197424008653548,KO only
ENSG00000114744.9,COMMD2,0.15338329915027646,0.5334843585464331,-0.08399165739227361,0.8340335513674182,Not significant
ENSG00000214401.7,KANSL1-AS1,1.047473608135565,0.5338504845161709,0.36354674763298905,0.5301591178459277,Not significant
ENSG00000197312.13,DDI2,-0.16363897363505883,0.5344613686832405,-0.30283814943559295,0.3159766710301637,Not significant
ENSG00000260296.1,NA,-2.0869069343917586,0.5348904617624,0.6174449256566025,0.5125157866918837,Not significant
ENSG00000203644.3,NA,0.4668462147467159,0.5348904617624,0.06966121215624686,0.9411923455464984,Not significant
ENSG00000171827.11,ZNF570,-0.3487229237207408,0.5357228961065746,-0.2022319820812739,0.6584597181982736,Not significant
ENSG00000122008.16,POLK,0.15642235193613624,0.5357569095418392,0.13529450180512598,0.6453470920588601,Not significant
ENSG00000146828.18,SLC12A9,0.21555069187965445,0.5358774533465389,-1.0414462998951597,0.17993211927082411,Not significant
ENSG00000186480.13,INSIG1,0.22358248884176768,0.5359370109692589,0.25412168871068525,0.3277264959636306,Not significant
ENSG00000105968.19,H2AZ2,0.10750343787864831,0.5360838265338942,0.0079481058213867,0.9765518226444316,Not significant
ENSG00000137161.18,CNPY3,0.11674541455176764,0.5362472388855798,-0.05378718631429312,0.946347067640648,Not significant
ENSG00000136243.18,NUP42,0.20848562678060825,0.5366273688231341,0.6029000378167343,0.23510749677396503,Not significant
ENSG00000070785.17,EIF2B3,0.20634306369799288,0.5367540166572735,-0.6477380337754144,0.31687339109359336,Not significant
ENSG00000198763.3,ND2,-0.3029830885025668,0.5367540166572735,-0.6119644612222981,2.2300133663720792e-4,KO only
ENSG00000291082.2,HERC2P9,0.7204073950749122,0.5367540166572735,-0.3074483604335037,0.49375694426657335,Not significant
ENSG00000064102.15,INTS13,-0.15670104253197445,0.5367540166572735,0.4108393285585122,0.10526895043757446,Not significant
ENSG00000117153.16,KLHL12,0.1230926464614391,0.5367540166572735,0.07432080862656136,0.8686084260332748,Not significant
ENSG00000163507.15,CIP2A,0.18489043581898437,0.5367540166572735,0.3712169544758442,0.20597615457174184,Not significant
